date,name_home_team,name_away_team,score_home,score_away,shots_home,shots_away,passes_home,passes_away,misplaced_passes_home,misplaced_passes_away,pass_accuracy_home,pass_accuracy_away,distance_home,distance_away,grade,summary_german,summary_english,coach_home,coach_away,interview_home,interview_away,interview_home_english,interview_away_english
"14.12.2019, 15:30",Bayern München,Werder Bremen,6,1,28,10,738,272,81,81,89,70,116.69,117.2,"2,0","Freche Bremer hielten die Partie eine Hälfte lang spannend, danach sorgte Bayern mit Tempofußball und tollen Toren für Unterhaltung.","Cheeky Bremer kept the game exciting for half of the time, then Bayern provided entertainment with fast-paced football and great goals.",Hans- Flick,Florian Kohfeldt,"Das hat jedem, der im Stadion war, Spaß gemacht. Was mich besonders gefreut hat, dass die Mannschaft und er sich auch gefreut hat, dass er so eine Leistung abgeliefert hat. Das war klasse. Deswegen freuen wir uns alle über diese Leistung, die er heute gebracht hat.","Wir hatten anfangs etwas Glück, gehen dann in Führung und Pavlas (Jiri Pavlenka) hält gut. Beim ersten Gegentor haben wir nicht optimal verteidigt und zusätzlich verletzt sich Theo schwer. Wir müssen mit dem 1:1 in die Pause gehen, aber auch das schaffen wir nicht. Trotz 3:1 haben wir noch an etwas Zählbares geglaubt, mit dem vierten Tor aber war der Glaube weg. Am Ende waren wir konfus. Das ist schwer nachzuvollziehen.",It was fun for everyone who was in the stadium. What made me particularly happy that the team and he were also happy that he delivered such a performance. That was great. That is why we are all happy about the performance he brought in today.,"We were a little lucky at the beginning, then take the lead and Pavlas (Jiri Pavlenka) is holding up well. When we conceded the first goal, we didn't defend optimally and Theo was also seriously injured. We have to go into the break with a 1-1 draw, but we can't do that either. Despite 3: 1 we still believed in something countable, but with the fourth goal the belief was gone. In the end we were confused. It's difficult to understand."
"14.12.2019, 15:30",Hertha BSC,SC Freiburg,1,0,16,15,359,566,85,94,76,83,115.1,118.04,"5,0","Über weite Strecken eine langweilige, zähe und insbesondere fußballerisch enttäuschende Partie.","For long stretches a boring, tough and especially disappointing game in terms of football.",Jürgen Klinsmann,Christian Streich,"Es war klar, dass es in unserer Situation nur über Kampf, Kompaktheit und Kameradschaft geht. Wir hatten die Hoffnung, dass wir uns ins Spiel reinackern und dann zu gefährlichen Situationen kommen würden, vor allem über die Außen. Das haben wir in der ersten Halbzeit viel zu wenig gemacht. Und dann hat sich Gott sei Dank der Vladi ein Herz gefasst und ein wunderschönes Tor erzielt.","Man hat schon gesehen, dass Hertha zuletzt nicht so viele Erfolgserlebnisse hatte. Wir waren nicht in der Lage, das für uns zu nutzen. Hertha hat darauf gewartet, dass wir Fehler machen, um dann Konter zu starten. Ich bin enttäuscht, aber ich gratuliere dem Jürgen natürlich zum Sieg, und Hertha auch, aber heute stinkt es mir schon richtig, weil du das Spiel nicht verlieren darfst.","It was clear that in our situation it was all about struggle, compactness and camaraderie. We had the hope that we would get into the game and then get into dangerous situations, especially on the outside. We didn't do that enough in the first half. And then thank God Vladi took heart and scored a wonderful goal.","You have already seen that Hertha did not have so many success stories recently. We weren't able to use that for ourselves. Hertha waited for us to make mistakes and then start counterattacks. I'm disappointed, but of course I congratulate Jürgen on the win, and so do Hertha, but I really stink today because you can't lose the game."
"14.12.2019, 15:30",1. FSV Mainz 05,Borussia Dortmund,0,4,9,18,389,650,94,90,76,86,112.23,114.9,"2,5","Eine kurzweilige Partie, mit vielen sehenswerten Kombinationen und Chancen - aber völlig einseitig.","An entertaining game, with many interesting combinations and opportunities - but completely one-sided.",Achim Beierlorzer,Lucien Favre,Wir haben gegen einen sehr starken Gegner gespielt. Wir haben verdient verloren. In den ersten Minuten ist unser Plan gut aufgegangen. Dann haben wir enormen Druck von Dortmund erlebt.,Am Anfang haben wir Mühe gehabt. In den ersten zehn Minuten war der Gegner sehr aggressiv. Nach einer Viertelstunde wurden wir viel besser und haben ein ziemlich gutes Spiel gemacht.,"We played against a very strong opponent. We deserved to lose. In the first few minutes, our plan worked out well. Then we experienced enormous pressure from Dortmund.",In the beginning we struggled. The opponent was very aggressive in the first ten minutes. After fifteen minutes we got a lot better and played a pretty good game.
"14.12.2019, 15:30",1. FC Köln,Bayer 04 Leverkusen,2,0,13,6,380,610,100,89,74,85,116.44,113.83,"3,5","Eine spielerisch unattraktive Partie, die in Sachen Einsatz, Dramatik und Spannung punktete.","A playfully unattractive game that scored points in terms of commitment, drama and tension.",Markus Gisdol,Peter Bosz,"Es fühlt sich gut an, einmal einen Glückwunsch nach einem Spiel zu bekommen. Es war aber auch mal Zeit - und auch Zeit für solch eine Leistung, wie wir sie heute gebracht haben. Jeder hat gezeigt, was die Situation bei uns erfordert. Wir waren von der ersten Minuten an auf Sendung, zweikampfstark und laufbereit. Wir wollten den Gegner nicht zu seiner fußballerisch überlegenen Art kommen lassen. Wir haben es uns erarbeitet. Unter dem Strich ein Sieg - aber nicht mehr.","Gratulation an Köln und Markus Gisdol, sie haben zu Recht gewonnen. Wir waren heute schlecht, wir müssen nicht zum Schiedsrichter, nicht auf den Platz, nicht auf den Gegner gucken. Sondern nur auf uns selbst. Die Mannschaft von Markus hat sehr aggressiv und mit sehr viel Energie gespielt. Das haben sie super gemacht - wir dagegen nicht.","It feels good to be greeted once after a game. But there was also time - and also time for the kind of performance we did today. Everyone has shown what the situation with us requires. We were on the air from the first minute, strong in combat and ready to run. We didn't want the opponent to come up with his superior footballing style. We worked for it. The bottom line is a victory - but no more.","Congratulations to Cologne and Markus Gisdol, they were right to win. We were bad today, we don't have to go to the referee, the pitch or the opponent. But only for ourselves. Markus' team played very aggressively and with a lot of energy. They did a great job - we didn't."
"14.12.2019, 15:30",SC Paderborn 07,1. FC Union Berlin,1,1,13,16,442,322,102,109,77,66,113.77,116.06,"4,5","Viel Kampf, kaum spielerische Qualität, immerhin offen bis zum Schluss.","A lot of struggle, hardly any playful quality, at least open to the end.",Steffen Baumgart,Urs Fischer,"Wenn man die 90 Minuten betrachtet, hatten wir in der ein oder anderen Situation das Quäntchen, was du brauchst. Es war ein sehr intensives und zweikampfbetontes Spiel, anders kannst du gegen Union nicht bestehen. Am Ende haben wir einen Punkt, den nehmen wir gerne mit. Ich habe viel Spaß am Rand gehabt. Ich bin mit dem Punkt nicht zufrieden, aber auch nicht unzufrieden.","Ich bin zufrieden mit der Leistung meiner Mannschaft. Es war ein sehr zweikampfbetontes und ausgeglichenes Spiel. Die etwas klareren Chancen waren auf unserer Seite. Es wäre auch mehr drin gewesen, ich freue mich sehr über den Punkt. 20 Punkte sehen nicht schlecht aus, das ist eine Momentaufnahme.","If you look at the 90 minutes, we had a little bit of what you need in one situation or another. It was a very intense and one-on-one match, otherwise you can't survive against Union. In the end we have one point that we are happy to take away. I had a lot of fun on the edge. I am not satisfied with the point, but I am not dissatisfied either.","I am satisfied with the performance of my team. It was a very balanced and one-on-one match. The slightly clearer chances were on our side. It would have been more possible, I'm very happy about the point. 20 points don't look bad, that's a snapshot."
"14.12.2019, 18:30",Fortuna Düsseldorf,RB Leipzig,0,3,4,22,298,689,74,56,75,92,104.1,110.96,"3,0","Allein Leipzig sorgte für technische Finessen, die Partie war allerdings sehr einseitig.","Leipzig alone provided technical finesse, but the game was very one-sided.",Friedhelm Funkel,Julian Nagelsmann,"Hoffnung hatte ich auch nach dem 0:1 gehabt, auch wenn uns Leipzig in allen Belangen überlegen war. Nach dem 0:2 ging es darum, nicht komplett auseinanderzufallen. Jetzt kommen wieder Mannschaften auf Augenhöhe.","Es war ein ordentliches Spiel. Wir haben 3:0 gewonnen nach einem Champions-League-Spiel, was schon anstrengend war. In der zweiten Halbzeit hatten wir eine sehr gute Kontrolle. Ich bin zufrieden.","I had hope even after the 0-1 win, even if Leipzig was superior to us in all respects. After the 2-0 win, it was about not falling apart completely. Now teams are on an equal footing again.","It was a decent game. We won 3-0 after a Champions League game, which was exhausting. We had very good control in the second half. I am happy."
"15.12.2019, 15:30",VfL Wolfsburg,Bor. Mönchengladbach,2,1,18,6,436,459,95,87,78,81,119.6,116.75,"2,0","Sehr intensiv, viele Torszenen, bis zum Ende spannend. ","Very intense, many goal scenes, exciting until the end.",Oliver Glasner,Marco Rose,"Das war sicherlich mit unsere beste Leistung in dieser Saison. Wir können jetzt mit einem guten Gefühl in die letzte Woche vor Weihnachten gehen und wollen unsere Form bis zur Winterpause konservieren. Dass ich im letzten Europa-League-Spiel einige Spieler schonen konnte, hat uns sicherlich geholfen.","Wir wussten, dass es ein sehr schwieriges Spiel für uns werden würde. Durch ein Tor in der Nachspielzeit zu verlieren, ist immer bitter. Und das ist uns jetzt zweimal hintereinander passiert.",That was definitely our best performance this season. We can now go into the last week before Christmas with a good feeling and want to preserve our shape until the winter break. That I was able to spare some players in the last Europa League game certainly helped us.,We knew it was going to be a very difficult game for us. Losing by a goal in stoppage time is always bitter. And that has happened to us twice in a row now.
"15.12.2019, 18:00",FC Schalke 04,Eintracht Frankfurt,1,0,11,18,390,379,82,92,79,76,113.03,115.53,"2,5","Sehr intensiv, unterhaltsam und spannend nach der Pause, davor mit einigen Längen.","Very intense, entertaining and exciting after the break, with a few lengths before that.",David Wagner,Adolf Hütter,"Es war ein verrückter Tag, wir verlieren heute Morgen Ahmed Kutucu, in der Anfangsphase des Spiels Weston McKennie und in der 70. Minute auch noch unseren Torwart. Wie die Jungs mit diesen Rückschlägen umgegangen sind, war positiv. Die Mannschaft hat die Atmosphäre mitgenommen und sich in jeden Zweikampf reingeworfen. Am Ende haben wir es reif und schlau zu Ende gespielt.","Wir haben einen offenen Schlagabtausch angeboten, nach dem Ausschluss von Nübel haben wir noch mal alles versucht. Wir haben es aber nicht verstanden, in der Phase in Überzahl Lösungen zu finden, somit ist es eine bittere Niederlage für uns.","It was a crazy day, we lost Ahmed Kutucu this morning, Weston McKennie early in the game and our goalkeeper in the 70th minute. How the guys dealt with these setbacks was positive. The team took the atmosphere with them and threw themselves into every duel. In the end, we played it mature and clever.","We offered an open exchange of blows, and after Nübel was excluded, we tried everything again. However, we did not understand how to find solutions in the phase in excess, so it is a bitter defeat for us."
"17.12.2019, 18:30",Werder Bremen,1. FSV Mainz 05,0,5,14,17,518,337,78,76,85,77,115.13,117.66,"3,5",Nach spektakulärer Anfangsphase spielte Mainz gegen desolate Bremer im zweiten Durchgang im Verwaltungsmodus.,"After a spectacular initial phase, Mainz played against desolate Bremer in the second round in administrative mode.",Florian Kohfeldt,Achim Beierlorzer,"Die erste Halbzeit war unerklärlich, es war eine katastrophale Leistung. Insgesamt kann man nur von einem sehr, sehr schlechten Heimspiel sprechen. Besonders von der Bereitschaft her war das einfach zu wenig.","Das Ergebnis liest sich leicht, aber es war für uns harte Arbeit. Man hat aber auf jeden Fall gesehen, dass die Mannschaft viel Potenzial hat. Wenn wir das öfter auf den Platz bringen, werden wir mit dem Abstieg nichts zu tun haben.","The first half was inexplicable, it was a disastrous performance. All in all, one can only speak of a very, very bad home game. In terms of willingness in particular, that was simply not enough.","The result is easy to read, but it was hard work for us. But you definitely saw that the team had a lot of potential. If we bring that to the pitch more often, we won't have anything to do with relegation."
"17.12.2019, 20:30",Borussia Dortmund,RB Leipzig,3,3,14,12,636,509,96,120,85,76,118.36,123.65,"1,5","Über 90 Minuten ein echtes Spektakel; hatte alles, was ein Spitzenspiel ausmacht. Mit haarsträubenden Fehlern als ""Zugabe"".",A real spectacle for over 90 minutes; had everything that makes a top game. With hair-raising mistakes as an &quot;encore&quot;.,Lucien Favre,Julian Nagelsmann,"Wir haben in der ersten Halbzeit sehr gut gespielt, waren klar besser. Das Unentschieden ist am Ende schwer zu akzeptieren, aber ich sehe die positiven Sachen.","Es war ein glücklicher Punkt für uns. In der ersten Halbzeit waren wir chancenlos. Dortmund konnte uns die Niederlage beibringen, das haben sie nicht getan. Wir sind froh, dass wir den Vier-Punkte-Vorsprung behalten haben.","We played very well in the first half and were clearly better. The draw is hard to accept in the end, but I see the positive things.","It was a lucky point for us. We had no chance in the first half. Dortmund could give us the defeat, they didn't. We are happy that we kept our four-point lead."
"17.12.2019, 20:30",FC Augsburg,Fortuna Düsseldorf,3,0,12,6,334,397,107,111,68,72,108.4,104.01,"3,5","Während Düsseldorf weitgehend enttäuschte, brachte Augsburg zumindest phasenweise Tempo ins Spiel.","While Düsseldorf largely disappointed, Augsburg brought speed into play at least in phases.",Martin Schmidt,Friedhelm Funkel,"Das war eine Mentalitäts-Leistung. In der zweiten Halbzeit haben wir das Spiel mit viel Aggressivität und Killer-Instinkt an uns gerissen. Unser Ziel ist jetzt, uns im gesicherten Mittelfeld dauerhaft festzubeißen.","Das haben wir uns alle ein bisschen anders vorgestellt. Vor allem in der ersten Halbzeit hat man den Unterschied gesehen zwischen einer Mannschaft, die zuletzt viele Spiele gewonnen hat und einer Mannschaft, die nicht so erfolgreich war. Wir haben jetzt das sechste Mal in Folge nicht gewonnen, aber jetzt gilt es Ruhe zu bewahren.","That was a mentality achievement. In the second half, we took on the game with a lot of aggressiveness and killer instinct. Our goal now is to stay firmly in the middle of the field.","We all imagined it a little differently. Especially in the first half you saw the difference between a team that has recently won a lot of games and a team that has not been so successful. We haven't won for the sixth time in a row, but now it's important to keep calm."
"17.12.2019, 20:30",1. FC Union Berlin,TSG Hoffenheim,0,2,16,7,375,399,121,119,68,70,113.2,113.15,"4,0",Umkämpfte und intensive Partie auf fußballerisch mäßigem Niveau mit wenigen Torchancen.,Fought over and intense game at a moderate football level with few chances to score.,Urs Fischer,Alfred Schreuder,"Schlussendlich ist es nicht unverdient, vielleicht ein bisschen glücklich. Die Leistung von uns war gut, aber gut reicht nicht. Es hat an vielen Dingen ein bisschen gefehlt: Effizienz, Entschlossenheit und in den Zweikämpfen. Und dann hatte Hoffenheim das Wettkampfglück. Wenn wir selbst nicht sehr gut sind, reicht das nicht. Es gilt, daraus zu lernen.","Wir sind glücklich über den Sieg. Heute waren wir nicht besser. Es war ein Unentschieden-Spiel. Wir sind froh über die Art und Weise, wie wir das Spiel angenommen haben. Wenn es nicht geht, muss man auch den Kampf annehmen. Während des Spiels sind wir immer besser reingekommen.","In the end, it's not undeserved, maybe a little happy. Our performance was good, but good is not enough. There was a little lack of a lot of things: efficiency, determination and in the duels. And then Hoffenheim had the luck of the competition. If we are not very good ourselves, that is not enough. It is important to learn from it.","We are happy with the win. We weren't better today. It was a tie game. We're happy with the way we accepted the game. If it doesn't work, you have to accept the fight. We got in better and better during the game."
"18.12.2019, 18:30",Bayer 04 Leverkusen,Hertha BSC,0,1,16,10,681,276,96,89,86,68,117.09,117.16,"5,0",Zerfahrene und unansehnliche Partie mit wenig Tempo und kaum spielerischen Highlights.,Experienced and unsightly game with little speed and hardly any playful highlights.,Peter Bosz,Jürgen Klinsmann,"Ich bin sehr enttäuscht - vom Ergebnis, aber auch wie wir gespielt haben. Anfangs haben wir es gegen einen tiefstehende Gegner gut gemacht, das wurde mit zunehmender Dauer immer schwieriger. Man hatte das Gefühl, das wir gegen uns selber spielen. Wir haben eine sehr schlechte Woche hinter uns.","Wir sind enorm glücklich über diese drei Punkte, die sich die Mannschaft mit viel Leidenschaft und Energie erarbeitet hat. Wir wussten, dass es bei einer Champions-League-Mannschaft sehr schwer wird, deshalb haben wir so defensiv agiert. Das war ein ganz großer Dreier für uns. Wir haben Qualität, das hat man heute gesehen. Es hat Funken geschlagen, jetzt soll es zünden.","I'm very disappointed - with the result, but also with the way we played. In the beginning we did well against a deep opponent, which became more and more difficult as the time went on. You had the feeling that we were playing against ourselves. We have had a very bad week.","We are extremely happy with these three points, which the team has worked hard for with a lot of passion and energy. We knew it would be very difficult for a Champions League team, which is why we acted so defensively. That was a really big threesome for us. We have quality, you could see that today. It sparked, now it should ignite."
"18.12.2019, 20:30",Bor. Mönchengladbach,SC Paderborn 07,2,0,17,12,541,374,99,80,82,79,123.26,123.89,"3,5",Intensive Partie mit wenigen spielerischen Highlights.,Intense game with a few playful highlights.,Marco Rose,Steffen Baumgart,"Großes Kompliment an meine Mannschaft, die in einem schwierigen Spiel die Nerven behalten hat. Dass die zweite Halbzeit so losgeht, spielt uns natürlich in die Karten. Wir haben jetzt 34 Punkte. Die Jungs haben dem Verein, den Fans und sich selbst im letzten Heimspiel einen Sieg geschenkt.","Wenn man vorne und hinten so Fehler macht, kann man kein Spiel gewinnen. Heute haben wir dazu beigetragen, dass Gladbach gewonnen hat. Das geht mir barbarisch auf den Zünder. Aber morgen nehme ich die Jungs wieder in den Arm.","Big compliments to my team, who kept their nerve in a difficult game. The fact that the second half starts like this naturally plays into our cards. We now have 34 points. The boys gave the club, the fans and themselves a win in the last home game.","If you make such mistakes in front and behind, you can't win a game. Today we contributed to Gladbach winning. I'm barbaric about that. But tomorrow I'll hug the boys again."
"18.12.2019, 20:30",VfL Wolfsburg,FC Schalke 04,1,1,29,8,399,354,83,94,79,73,116.99,115.52,"2,5","Eine intensive Partie auf spielerisch ansprechendem Niveau, die in der 2. Halbzeit ein wenig abflachte.",An intense game at a playfully appealing level that flattened out a little in the second half.,Oliver Glasner,David Wagner,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"18.12.2019, 20:30",Eintracht Frankfurt,1. FC Köln,2,4,17,21,342,441,114,113,67,74,112.85,116.24,"2,5","Bis zur 60. Minute mit Längen, danach umkämpft, dramatisch und emotional. ","Up to the 60th minute with lengths, then competitive, dramatic and emotional.",Adolf Hütter,Markus Gisdol,"Ich möchte die Gelegenheit nutzen, um mich vor die Mannschaft zu stellen. Man sieht, dass viele Spieler falsche Entscheidungen treffen, weil eine unglaubliche Müdigkeit da ist. Der Knackpunkt war dieser abgefälschte Schuss vor der Pause. Hinten raus hat Köln dann verdient gewonnen. In Summe gesehen, ist das natürlich enttäuschend.","Die ersten zehn Minuten hat uns die Eintracht mit unheimlich viel Wucht Probleme bereitet. Dann hatte ich das Gefühl, dass wir ganz gut im Spiel waren. Wir sind auch nach dem 0:2 ruhig geblieben und haben versucht, spielerische Lösungen zu finden. Glücklicherweise haben wir uns hinten raus belohnt und zum Schluss auch einen verdienten Sieg eingefahren, der uns natürlich gut tut.","I would like to take the opportunity to stand in front of the team. You can see that a lot of players make wrong decisions because they are incredibly tired. The crux of the matter was that deflected shot before the break. At the back, Cologne deserved to win. All in all, this is of course disappointing.","For the first ten minutes, Eintracht gave us an incredible amount of problems. Then I got the feeling that we were doing pretty well. We stayed calm even after the 2-0 draw and tried to find playful solutions. Fortunately, we rewarded ourselves at the back and in the end we clinched a well-deserved victory, which of course does us good."
"18.12.2019, 20:30",SC Freiburg,Bayern München,1,3,15,22,331,602,101,96,69,84,122.85,121.09,"2,0","Anfangs war Bayern klar Chef im Ring, dann sorgte Freiburg dank einer deutlichen Steigerung für ein attraktives, intensives und spannendes Duell mit vielen Torraumszenen.","At first Bayern was clearly the boss in the ring, then thanks to a significant increase, Freiburg ensured an attractive, intense and exciting duel with many goal-area scenes.",Christian Streich,Hans- Flick,"Am Anfang habe ich gedacht, dass sie uns aus dem Stadion knallen. Dass wir in der Lage waren, uns immer mehr zu befreien und eigene Torchancen zu kreieren, hätte ich so nicht für möglich gehalten.",Es waren zwei komplett verschiedene Hälften. In der ersten Halbzeit haben wir es sehr gut gemacht. Wir hätten 2:0 oder 3:0 führen können. In der zweiten Halbzeit hat es Freiburg sehr gut gemacht. Das haben wir glücklich überstanden.,At first I thought they were going to knock us out of the stadium. I wouldn't have thought it possible that we were able to break free and create our own chances.,It was two completely different halves. We did very well in the first half. We could have led 2-0 or 3-0. Freiburg did very well in the second half. We survived that happily.
"20.12.2019, 20:30",TSG Hoffenheim,Borussia Dortmund,2,1,11,12,552,587,91,85,84,86,123.51,122.03,"4,0","Zunächst einseitig gut, dann zäh und beidseitig fehlerhaft, erst gegen Ende wirklich spannend.","First good on one side, then tough and faulty on both sides, only really exciting towards the end.",Alfred Schreuder,Lucien Favre,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"21.12.2019, 15:30",Bayern München,VfL Wolfsburg,2,0,18,10,577,275,80,101,86,63,116.71,118.18,"4,0","Tempoarme Partie, wenige Torraumszenen, beiden Teams war die lange Hinrunde anzumerken.","Low-speed game, few goal-area scenes, both teams had a long first half.",Hans- Flick,Oliver Glasner,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"21.12.2019, 15:30",RB Leipzig,FC Augsburg,3,1,22,6,608,206,82,83,87,60,116.46,116.15,"2,5","Zwischendurch etwas zäh, aber insbesondere in der ersten Halbzeit und in der Schlussphase eine temporeiche und von Leipziger Seite spielerisch hochwertige Partie.","Occasionally a bit tough, but especially in the first half and in the final phase a fast-paced and playfully high-quality game from Leipzig.",Julian Nagelsmann,Martin Schmidt,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"21.12.2019, 15:30",1. FSV Mainz 05,Bayer 04 Leverkusen,0,1,20,14,317,503,101,98,68,81,115.24,116.13,"2,0",Phasenweise packender Fight mit viel Tempo und einer dramatischen Schlussphase.,Phased gripping fight with a lot of speed and a dramatic final phase.,Achim Beierlorzer,Peter Bosz,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"21.12.2019, 15:30",FC Schalke 04,SC Freiburg,2,2,20,19,458,316,81,77,82,76,115.05,116.13,"2,0",Eine kurzweilige Partie auf spielerisch gutem Niveau und mit Spannung bis zum Schluss.,An entertaining game at a good playful level and with suspense right up to the end.,David Wagner,Christian Streich,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"21.12.2019, 15:30",1. FC Köln,Werder Bremen,1,0,7,6,476,401,105,96,78,76,113.83,117.73,"5,0","Viel Kampf, viel Krampf, kaum Chancen. Abstiegskampf pur mit zwei Teams, die offensiv keine Lösungen fanden.","A lot of struggle, a lot of cramp, little chance. Pure relegation battle with two teams that couldn't find any solutions offensively.",Markus Gisdol,Florian Kohfeldt,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"21.12.2019, 18:30",Hertha BSC,Bor. Mönchengladbach,0,0,7,11,356,518,93,87,74,83,111.15,113.45,"4,0","Eine intensive und umkämpfte Partie, die fußballerisch aber nur mäßige Kost bot.",An intense and competitive game that offered only moderate fare in terms of football.,Jürgen Klinsmann,Marco Rose,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"22.12.2019, 15:30",Fortuna Düsseldorf,1. FC Union Berlin,2,1,22,17,406,453,90,97,78,79,116.94,119.7,"2,5","Eine spannende, offen geführte und temporeiche Partie, die spielerisch aber nicht immer auf dem allerhöchsten Niveau war.","An exciting, open and fast-paced game that was playful but not always at the highest level.",Friedhelm Funkel,Urs Fischer,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"22.12.2019, 18:00",SC Paderborn 07,Eintracht Frankfurt,2,1,19,20,402,375,107,101,73,73,120.14,113.92,"3,0","Das Spiel war geprägt durch Kampf und Leidenschaft, gewann durch Frankfurts Anschluss an Spannung.","The game was characterized by struggle and passion, won by Frankfurt's connection to tension.",Steffen Baumgart,Adolf Hütter,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
"17.01.2020, 20:30",FC Schalke 04,Bor. Mönchengladbach,2,0,15,14,352,429,98,90,72,79,116.09,113.62,"2,5","Eine in der ersten Hälfte von beiden Seiten flott und aggressiv geführte Partie, nach dem Seitenwechsel sorgten vor allem die Schalker für Glanzmomente, Gladbach ließ sich nach dem 0:2 zu sehr hängen.","A fast and aggressive game from both sides in the first half, after the break, the Schalke team in particular provided brilliant moments, Gladbach let himself hang too much after the 2-0 draw.",David Wagner,Marco Rose,"Die Rückrunde ist gut für uns losgegangen. Es war ein super Spiel von meiner Mannschaft und ein verdienter Sieg. Einen besseren Einstand kann es für Michael Gregoritsch nicht geben – er hat ein sehr, sehr gutes Spiel gemacht. Im Moment schreit bestimmt keiner ‘Hurra’, wenn es gegen uns geht.","Es ist ein verdienter Sieg für Schalke. Sie sind mehr gelaufen, mehr gesprintet und haben mehr Zweikämpfe gewonnen. Wir haben die Basics nicht gemacht und dann die Überzeugung verloren. Schalke war uns heute einfach ein Stück voraus. Wir haben unsere Situationen, die wir hatten, nicht genutzt.","The second half of the season got off to a good start for us. It was a great game by my team and a deserved victory. There couldn't be a better debut for Michael Gregoritsch - he played a very, very good game. At the moment nobody shouts 'Hurray' when it comes to us.","It's a deserved win for Schalke. You ran more, sprinted more and won more duels. We didn't do the basics and then lost our conviction. Schalke was simply a step ahead of us today. We didn't use the situations we had."
"18.01.2020, 15:30",TSG Hoffenheim,Eintracht Frankfurt,1,2,12,13,612,329,101,96,83,71,118.89,119.23,"4,0","Eine über weite Strecken zähe Partie auf spielerisch schwachem Niveau, die zumindest aber bis zum Schluss Spannung bot.","A tough game on a playfully weak level for long stretches, but at least it was suspense right up to the end.",Alfred Schreuder,Adolf Hütter,Wir müssen mehr Tore schießen oder besser verteidigen. Die Eintracht hat verdient gewonnen. Vor allem die erste Halbzeit war sehr schwach. Da waren wir bei Ballbesitz nicht mutig genug.,Der Sieg war sehr wichtig für uns. Über 90 Minuten war er verdient. In unserer Situation war das ein Befreiungsschlag nach den vielen Wochen ohne Sieg.,We have to score more goals or defend better. Eintracht deservedly won. The first half in particular was very weak. We weren't brave enough when it came to possession.,The win was very important to us. It was earned over 90 minutes. In our situation it was a breakout after many weeks without a win.
"18.01.2020, 15:30",Fortuna Düsseldorf,Werder Bremen,0,1,18,13,412,453,109,127,74,72,109.98,114.7,"3,5","Intensiv, spannend und hart umkämpft, wenn auch spielerisch nicht hochklassig.","Intense, exciting and hard-fought, even if not top-class in terms of play.",Friedhelm Funkel,Florian Kohfeldt,"Wir haben uns für den Aufwand nicht belohnt, den wir betrieben haben. Wir haben in unseren Umschaltaktionen leider oft nicht die richtige Entscheidung getroffen und unsere wenigen Chancen nicht genutzt. Dann verlierst du durch so ein unglückliches Gegentor dieses Spiel. Ich wünsche Kevin Vogt nur das Beste. Das war ein Unfall, der leider so im Fußball passieren kann.","Ich bin sehr erfreut, dass wir das Spiel gewonnen haben. Wir haben den Kampf angenommen und die Basics auf den Platz gebracht. Es war ein rassiges Spiel, in dem wir zum richtigen Zeitpunkt das Tor gemacht haben. Ich würde nicht von einem unverdienten Sieg sprechen. Ich mache mir große Sorgen um Kevin Vogt. Da kann keiner was für, dass ist eine normale Fußball-Szene, die passieren kann. Kevin war auf dem Platz bewusstlos. Mittlerweile ist er wieder bei Bewusstsein und auf dem Weg ins Krankenhaus.","We have not rewarded ourselves for the effort we have put in. Unfortunately, we often did not make the right decision in our switchover campaigns and did not take advantage of our few opportunities. Then you lose this game by conceding such an unfortunate goal. I wish Kevin Vogt all the best. That was an accident that unfortunately can happen in football.","I am very pleased that we won the game. We accepted the fight and brought the basics to the field. It was a racy game in which we scored the goal at the right time. I wouldn't speak of an undeserved victory. I am very worried about Kevin Vogt. Nobody can do anything for that, that's a normal soccer scene that can happen. Kevin was passed out on the court. He is now conscious and on his way to the hospital."
